epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
104,0.9483,0.9169,0.9639,0.6982,0.7325,0.8196,0.6694,0.7409,0.8419,0.8035,0.8034,0.9042
105,0.9438,0.9175,0.9641,0.6762,0.7237,0.8093,0.6713,0.7419,0.8449,0.7992,0.8015,0.9035
106,0.9371,0.9179,0.9641,0.6961,0.7290,0.8165,0.6733,0.7363,0.8389,0.8038,0.8001,0.9027
107,0.9438,0.9179,0.9648,0.6918,0.7242,0.8092,0.6704,0.7383,0.8403,0.8032,0.8015,0.9039
108,0.9399,0.9190,0.9643,0.6891,0.7285,0.8152,0.6785,0.7361,0.8413,0.8087,0.7986,0.9007
109,0.9437,0.9199,0.9634,0.6789,0.7286,0.8074,0.6683,0.7347,0.8358,0.8030,0.7984,0.9034
110,0.9440,0.9202,0.9650,0.6853,0.7163,0.8114,0.6725,0.7367,0.8370,0.7990,0.8023,0.9054
111,0.9442,0.9208,0.9645,0.6889,0.7204,0.8058,0.6843,0.7385,0.8375,0.8020,0.8013,0.9035
112,0.9415,0.9217,0.9644,0.6749,0.7264,0.8141,0.6606,0.7391,0.8383,0.7937,0.8037,0.9064
113,0.9450,0.9222,0.9657,0.7051,0.7370,0.8229,0.6698,0.7277,0.8381,0.8065,0.7883,0.8966
114,0.9465,0.9225,0.9640,0.6794,0.7256,0.8085,0.6715,0.7356,0.8384,0.8042,0.7980,0.9019
115,0.9427,0.9226,0.9644,0.6862,0.7277,0.8100,0.6692,0.7373,0.8347,0.8035,0.8024,0.9048
116,0.9465,0.9232,0.9648,0.6894,0.7227,0.8059,0.6769,0.7367,0.8368,0.8002,0.8016,0.9043
117,0.9445,0.9210,0.9642,0.6874,0.7196,0.8036,0.6711,0.7325,0.8396,0.8000,0.7971,0.9013
118,0.9506,0.9238,0.9644,0.6948,0.7270,0.8106,0.6762,0.7345,0.8347,0.7984,0.7994,0.9037
119,0.9467,0.9245,0.9666,0.6962,0.7329,0.8157,0.6685,0.7360,0.8352,0.8008,0.8007,0.9034
120,0.9487,0.9251,0.9660,0.6900,0.7280,0.8135,0.6839,0.7281,0.8326,0.8081,0.7917,0.8979
121,0.9515,0.9257,0.9667,0.7087,0.7261,0.8088,0.6848,0.7388,0.8365,0.8093,0.8028,0.9039
122,0.9499,0.9257,0.9656,0.6946,0.7275,0.8100,0.6757,0.7363,0.8383,0.8062,0.8037,0.9022
123,0.9474,0.9262,0.9646,0.6962,0.7294,0.8091,0.6763,0.7243,0.8267,0.8083,0.7898,0.8982
